Protein Group,Protein ID,Accession,Significance,-10lgP,Intensity TMT10-126,Intensity TMT10-127N,Intensity TMT10-127C,Intensity TMT10-128N,Intensity TMT10-128C,Intensity TMT10-129N,Intensity TMT10-130C,Intensity TMT10-131,Ratio TMT10-126,Ratio TMT10-127N,Ratio TMT10-127C,Ratio TMT10-128N,Ratio TMT10-128C,Ratio TMT10-129N,Ratio TMT10-130C,Ratio TMT10-131,Intensity Group 1(TMT10-126; TMT10-127N),Intensity Group 2(TMT10-127C; TMT10-128N),Intensity Group 3(TMT10-128C; TMT10-129N),Intensity Group 4(TMT10-130C; TMT10-131),Ratio Group 1(TMT10-126; TMT10-127N),Ratio Group 2(TMT10-127C; TMT10-128N),Ratio Group 3(TMT10-128C; TMT10-129N),Ratio Group 4(TMT10-130C; TMT10-131),Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
943,2266,P32451|BIOB_YEAST,19.14,72.60,7.442E4,7.838E4,1.184E5,1.139E5,9.566E4,8.739E4,1.386E5,1.401E5,1.00,1.05,1.59,1.53,1.29,1.17,1.86,1.88,7.64E4,1.161E5,9.152E4,1.393E5,1.00,1.52,1.20,1.82,11,3,3,TMT10plex,41884,Biotin synthase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BIO2 PE=1 SV=2
1203,22268,P53063|DXO_YEAST,11.93,72.59,1.143E5,1.189E5,1.381E5,1.404E5,1.254E5,1.472E5,1.523E5,1.63E5,1.00,1.04,1.21,1.23,1.10,1.29,1.33,1.43,1.166E5,1.392E5,1.363E5,1.577E5,1.00,1.19,1.17,1.35,6,2,2,TMT10plex,44510,Decapping nuclease RAI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAI1 PE=1 SV=3
1015,885,P21304|PWP1_YEAST,21.90,72.50,1.599E5,1.521E5,2.026E5,1.77E5,1.867E5,2.089E5,3.45E5,3.535E5,1.00,0.95,1.27,1.11,1.17,1.31,2.16,2.21,1.56E5,1.898E5,1.978E5,3.493E5,1.00,1.22,1.27,2.24,3,2,2,TMT10plex,63803,Periodic tryptophan protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PWP1 PE=1 SV=1
960,7441,P37303|GLY1_YEAST,12.62,72.50,1.397E5,1.062E5,2.164E5,1.833E5,1.7E5,1.635E5,1.191E5,1.108E5,1.00,0.76,1.55,1.31,1.22,1.17,0.85,0.79,1.23E5,1.998E5,1.668E5,1.15E5,1.00,1.63,1.36,0.93,5,2,2,TMT10plex,42815,Low specificity L-threonine aldolase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLY1 PE=1 SV=2
1173,8079,Q03629|YMH9_YEAST,15.11,72.30,6.161E4,6.31E4,8.503E4,9.752E4,8.012E4,8.34E4,9.33E4,8.214E4,1.00,1.02,1.38,1.58,1.30,1.35,1.51,1.33,6.236E4,9.128E4,8.176E4,8.772E4,1.00,1.46,1.31,1.41,13,2,2,TMT10plex,22461,Uncharacterized protein YML079W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YML079W PE=1 SV=1
815,1037,P32628|RAD23_YEAST,10.38,72.29,5.415E4,4.581E4,9.786E4,8.923E4,8.17E4,7.073E4,8.026E4,6.508E4,1.00,0.85,1.81,1.65,1.51,1.31,1.48,1.20,4.998E4,9.355E4,7.621E4,7.267E4,1.00,1.87,1.52,1.45,10,3,3,TMT10plex,42367,UV excision repair protein RAD23 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAD23 PE=1 SV=1
913,838,Q06142|IMB1_YEAST,15.45,72.28,9.286E4,8.915E4,1.284E5,1.275E5,9.28E4,1.213E5,1.282E5,1.24E5,1.00,0.96,1.38,1.37,1.00,1.31,1.38,1.34,9.101E4,1.279E5,1.071E5,1.261E5,1.00,1.41,1.18,1.39,2,2,2,TMT10plex,94776,Importin subunit beta-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KAP95 PE=1 SV=1
981,7369,P21560|CBP3_YEAST,16.61,72.07,1.899E5,1.846E5,2.341E5,2.402E5,2.39E5,2.404E5,3.315E5,3.656E5,1.00,0.97,1.23,1.26,1.26,1.27,1.75,1.93,1.873E5,2.372E5,2.397E5,3.486E5,1.00,1.27,1.28,1.86,5,2,2,TMT10plex,39084,Protein CBP3  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CBP3 PE=1 SV=1
852,7005,P38129|TAF5_YEAST,18.14,71.97,9.272E4,8.885E4,1.449E5,1.253E5,1.232E5,1.29E5,1.394E5,1.42E5,1.00,0.96,1.56,1.35,1.33,1.39,1.50,1.53,9.078E4,1.351E5,1.261E5,1.407E5,1.00,1.49,1.39,1.55,6,3,3,TMT10plex,88968,Transcription initiation factor TFIID subunit 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TAF5 PE=1 SV=1
890,6474,P40362|UTP18_YEAST,11.05,71.93,1.779E5,1.837E5,2.249E5,2.052E5,2.072E5,2.101E5,1.984E5,1.727E5,1.00,1.03,1.26,1.15,1.16,1.18,1.12,0.97,1.808E5,2.15E5,2.087E5,1.856E5,1.00,1.19,1.15,1.03,8,3,3,TMT10plex; Deamidation (NQ),66424,U3 small nucleolar RNA-associated protein 18 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP18 PE=1 SV=1
740,1679,P38737|ECM29_YEAST,25.91,71.68,4.336E5,4.444E5,8.083E5,8.244E5,6.17E5,6.256E5,4.532E5,5.07E5,1.00,1.02,1.86,1.90,1.42,1.44,1.05,1.17,4.39E5,8.164E5,6.213E5,4.801E5,1.00,1.86,1.42,1.09,2,4,4,TMT10plex,210430,Proteasome component ECM29 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ECM29 PE=1 SV=1
1162,7386,Q02784|GLRX5_YEAST,7.67,71.64,1.148E5,1.022E5,1.363E5,1.387E5,1.304E5,1.369E5,1.696E5,1.538E5,1.00,0.89,1.19,1.21,1.14,1.19,1.48,1.34,1.085E5,1.375E5,1.336E5,1.617E5,1.00,1.27,1.23,1.49,21,2,2,TMT10plex,16931,Monothiol glutaredoxin-5  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GRX5 PE=1 SV=1
822,2806,P07255|COX9_YEAST,27.58,71.62,3.589E5,3.422E5,6.861E5,6.464E5,5.337E5,5.469E5,1.092E6,1.127E6,1.00,0.95,1.91,1.80,1.49,1.52,3.04,3.14,3.506E5,6.662E5,5.403E5,1.109E6,1.00,1.90,1.54,3.16,31,2,2,TMT10plex,6963,Cytochrome c oxidase subunit 9  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COX9 PE=1 SV=2
1172,1477,P40339|RFC4_YEAST,18.01,71.31,7.825E4,7.982E4,1.133E5,1.066E5,9.764E4,9.696E4,1.07E5,1.116E5,1.00,1.02,1.45,1.36,1.25,1.24,1.37,1.43,7.904E4,1.1E5,9.73E4,1.093E5,1.00,1.39,1.23,1.38,7,2,2,TMT10plex,36149,Replication factor C subunit 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RFC4 PE=1 SV=1
1023,611,P38427|TSL1_YEAST,19.01,71.16,5.764E4,6.515E4,6.81E4,7.816E4,7.504E4,7.907E4,1.727E5,1.882E5,1.00,1.13,1.18,1.36,1.30,1.37,3.00,3.26,6.14E4,7.313E4,7.705E4,1.804E5,1.00,1.19,1.25,2.94,3,2,2,TMT10plex,123018,Trehalose synthase complex regulatory subunit TSL1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TSL1 PE=1 SV=1
1008,977,P15274|AMPD_YEAST,2.47,70.88,1.039E5,1.078E5,1.374E5,1.128E5,1.041E5,1.234E5,1.205E5,1.087E5,1.00,1.04,1.32,1.08,1.00,1.19,1.16,1.05,1.059E5,1.251E5,1.138E5,1.146E5,1.00,1.18,1.07,1.08,3,2,2,TMT10plex,93302,AMP deaminase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AMD1 PE=1 SV=2
925,2689,P17558|RTPT_YEAST,10.60,70.69,1.566E5,1.369E5,1.548E5,1.565E5,1.499E5,1.296E5,2.475E5,2.789E5,1.00,0.87,0.99,1.00,0.96,0.83,1.58,1.78,1.467E5,1.557E5,1.397E5,2.632E5,1.00,1.06,0.95,1.79,7,2,2,TMT10plex,35998,37S ribosomal protein PET123  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PET123 PE=1 SV=1
1166,2341,P36148|GPT2_YEAST,24.66,70.64,7.204E4,7.345E4,9.343E4,8.104E4,7.701E4,6.962E4,1.56E5,1.613E5,1.00,1.02,1.30,1.12,1.07,0.97,2.17,2.24,7.275E4,8.724E4,7.331E4,1.586E5,1.00,1.20,1.01,2.18,4,2,2,TMT10plex,83645,Glycerol-3-phosphate O-acyltransferase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPT2 PE=1 SV=1
718,3701,P81451|ATP19_YEAST,12.25,70.52,4.452E5,3.936E5,5.765E5,5.742E5,5.4E5,5.258E5,1.005E6,1.173E6,1.00,0.88,1.29,1.29,1.21,1.18,2.26,2.63,4.194E5,5.753E5,5.329E5,1.089E6,1.00,1.37,1.27,2.60,60,3,3,TMT10plex; Oxidation (M),7534,ATP synthase subunit K  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP19 PE=1 SV=1
1168,6811,Q06344|ESF1_YEAST,13.97,69.86,9.766E4,1.028E5,1.549E5,1.455E5,1.172E5,1.361E5,1.07E5,1.163E5,1.00,1.05,1.59,1.49,1.20,1.39,1.10,1.19,1.002E5,1.502E5,1.266E5,1.116E5,1.00,1.50,1.26,1.11,3,2,2,TMT10plex,72410,Pre-rRNA-processing protein ESF1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ESF1 PE=1 SV=1
1108,2462,Q04430|PANK_YEAST,25.28,69.74,6.763E4,5.435E4,9.813E4,9.881E4,7.555E4,8.206E4,8.119E4,8.093E4,1.00,0.80,1.45,1.46,1.12,1.21,1.20,1.20,6.099E4,9.847E4,7.881E4,8.106E4,1.00,1.61,1.29,1.33,6,2,2,TMT10plex,40903,Pantothenate kinase CAB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CAB1 PE=1 SV=1
813,1112,P32335|MSS51_YEAST,17.60,69.67,2.65E5,2.373E5,3.735E5,3.473E5,3.327E5,3.37E5,3.846E5,3.858E5,1.00,0.90,1.41,1.31,1.26,1.27,1.45,1.46,2.512E5,3.604E5,3.349E5,3.852E5,1.00,1.43,1.33,1.53,5,3,3,TMT10plex,50880,Protein MSS51  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MSS51 PE=1 SV=2
830,2580,P34221|PP2C3_YEAST,5.31,69.49,1.264E5,1.001E5,1.653E5,1.735E5,1.649E5,1.397E5,1.609E5,1.763E5,1.00,0.79,1.31,1.37,1.30,1.11,1.27,1.39,1.133E5,1.694E5,1.523E5,1.686E5,1.00,1.50,1.34,1.49,3,2,2,TMT10plex,51332,Protein phosphatase 2C homolog 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PTC3 PE=1 SV=4
917,3988,Q02776|TIM50_YEAST,9.62,69.14,1.165E5,1.224E5,1.362E5,1.346E5,1.393E5,1.393E5,1.323E5,1.667E5,1.00,1.05,1.17,1.16,1.20,1.20,1.14,1.43,1.194E5,1.354E5,1.393E5,1.495E5,1.00,1.13,1.17,1.25,5,2,2,TMT10plex,55099,Mitochondrial import inner membrane translocase subunit TIM50 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIM50 PE=1 SV=1
971,8903,Q03124|RSC9_YEAST,13.75,69.01,1.405E5,1.322E5,1.651E5,1.584E5,1.458E5,1.339E5,1.926E5,2.041E5,1.00,0.94,1.18,1.13,1.04,0.95,1.37,1.45,1.363E5,1.618E5,1.399E5,1.983E5,1.00,1.19,1.03,1.45,3,2,2,TMT10plex,65218,Chromatin structure-remodeling complex subunit RSC9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RSC9 PE=1 SV=1
855,653,P05453|ERF3_YEAST,17.82,68.62,1.577E5,1.469E5,2.693E5,2.58E5,2.359E5,2.225E5,3.462E5,3.886E5,1.00,0.93,1.71,1.64,1.50,1.41,2.20,2.46,1.523E5,2.636E5,2.292E5,3.674E5,1.00,1.73,1.51,2.41,4,3,3,TMT10plex,76551,Eukaryotic peptide chain release factor GTP-binding subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUP35 PE=1 SV=1
912,2638,P35189|TAF14_YEAST,11.57,68.51,3.22E5,2.973E5,3.546E5,3.775E5,3.788E5,3.315E5,4.355E5,4.648E5,1.00,0.92,1.10,1.17,1.18,1.03,1.35,1.44,3.096E5,3.66E5,3.552E5,4.501E5,1.00,1.18,1.15,1.45,10,2,2,TMT10plex,27440,Transcription initiation factor TFIID subunit 14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TAF14 PE=1 SV=1
1082,4759,Q06678|RM35_YEAST,5.44,68.34,8.422E4,7.546E4,9.354E4,8.979E4,7.607E4,8.348E4,8.95E4,9.737E4,1.00,0.90,1.11,1.07,0.90,0.99,1.06,1.16,7.984E4,9.166E4,7.977E4,9.343E4,1.00,1.15,1.00,1.17,8,2,2,TMT10plex,42825,54S ribosomal protein L35  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRPL35 PE=1 SV=1
975,606,P47119|ITPA_YEAST,6.11,68.16,1.93E5,1.703E5,2.476E5,2.295E5,2.166E5,2.387E5,2.078E5,2.118E5,1.00,0.88,1.28,1.19,1.12,1.24,1.08,1.10,1.817E5,2.386E5,2.276E5,2.098E5,1.00,1.31,1.25,1.15,14,2,2,TMT10plex,22093,Inosine triphosphate pyrophosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HAM1 PE=1 SV=1
814,3925,P47075|VTC4_YEAST,19.22,68.14,2.495E5,2.135E5,3.572E5,3.448E5,2.915E5,2.897E5,2.695E5,2.691E5,1.00,0.86,1.43,1.38,1.17,1.16,1.08,1.08,2.315E5,3.51E5,2.906E5,2.693E5,1.00,1.52,1.26,1.16,3,3,3,TMT10plex,83155,Vacuolar transporter chaperone 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VTC4 PE=1 SV=2
1123,795,P17891|CLC1_YEAST,17.27,67.99,7.582E4,6.588E4,8.372E4,8.328E4,9.437E4,1.048E5,1.227E5,1.187E5,1.00,0.87,1.10,1.10,1.24,1.38,1.62,1.57,7.085E4,8.35E4,9.956E4,1.207E5,1.00,1.18,1.41,1.70,10,2,2,TMT10plex,26532,Clathrin light chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CLC1 PE=1 SV=1
1004,1467,Q05931|HSP7Q_YEAST,10.51,67.97,4.762E4,5.137E4,6.631E4,8.119E4,6.637E4,6.731E4,1.014E5,8.412E4,1.00,1.08,1.39,1.70,1.39,1.41,2.13,1.77,4.95E4,7.375E4,6.684E4,9.275E4,1.00,1.49,1.35,1.87,3,2,2,TMT10plex,72365,Iron-sulfur cluster biogenesis chaperone  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSQ1 PE=1 SV=1
942,2699,P29468|PAP_YEAST,23.14,67.81,2.411E5,2.37E5,3.255E5,3.306E5,2.905E5,2.731E5,3.107E5,3.077E5,1.00,0.98,1.35,1.37,1.20,1.13,1.29,1.28,2.391E5,3.281E5,2.818E5,3.092E5,1.00,1.37,1.18,1.29,5,3,3,TMT10plex,64552,Poly(A) polymerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PAP1 PE=1 SV=1
1105,783,P38732|EFM1_YEAST,19.59,67.76,4.326E4,4.186E4,6.405E4,5.645E4,5.486E4,5.582E4,7.928E4,8.339E4,1.00,0.97,1.48,1.31,1.27,1.29,1.83,1.93,4.256E4,6.025E4,5.534E4,8.134E4,1.00,1.42,1.30,1.91,6,2,2,TMT10plex,67453,Protein-lysine N-methyltransferase EFM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EFM1 PE=1 SV=1
902,2476,P37838|NOP4_YEAST,12.04,67.74,2.535E5,2.266E5,3.501E5,3.387E5,3.093E5,3.239E5,2.922E5,2.918E5,1.00,0.89,1.38,1.34,1.22,1.28,1.15,1.15,2.4E5,3.444E5,3.166E5,2.92E5,1.00,1.43,1.32,1.22,3,2,2,TMT10plex,77825,Nucleolar protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP4 PE=1 SV=1
986,2568,Q99190|TECR_YEAST,26.45,67.60,3.926E4,3.943E4,5.007E4,5.046E4,4.408E4,3.878E4,5.077E4,4.325E4,1.00,1.00,1.28,1.29,1.12,0.99,1.29,1.10,3.935E4,5.026E4,4.471E4,4.971E4,1.00,1.28,1.14,1.26,3,2,2,TMT10plex,36768,Very-long-chain enoyl-CoA reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TSC13 PE=1 SV=1
837,1263,P36161|NU133_YEAST,12.21,67.47,1.295E5,1.213E5,1.899E5,1.723E5,1.577E5,1.711E5,1.728E5,1.766E5,1.00,0.94,1.47,1.33,1.22,1.32,1.33,1.36,1.254E5,1.811E5,1.644E5,1.747E5,1.00,1.44,1.31,1.39,2,3,3,TMT10plex,133320,Nucleoporin NUP133 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NUP133 PE=1 SV=1
730,7388,Q12270|RBD2_YEAST,2.14,67.39,3.43E5,2.785E5,3.596E5,3.375E5,3.381E5,3.286E5,3.445E5,4.039E5,1.00,0.81,1.05,0.98,0.99,0.96,1.00,1.18,3.107E5,3.485E5,3.334E5,3.742E5,1.00,1.12,1.07,1.20,6,2,2,TMT10plex,29500,Rhomboid protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RBD2 PE=1 SV=1
1089,2184,P13393|TBP_YEAST,25.19,67.12,9.054E4,1.006E5,1.886E5,1.88E5,1.532E5,1.329E5,1.534E5,1.544E5,1.00,1.11,2.08,2.08,1.69,1.47,1.69,1.71,9.555E4,1.883E5,1.43E5,1.539E5,1.00,1.97,1.50,1.61,8,2,2,TMT10plex,27003,TATA-box-binding protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT15 PE=1 SV=3
882,5235,Q12349|ATP14_YEAST,23.81,66.85,6.405E4,6.781E4,1.002E5,1.075E5,9.198E4,7.497E4,1.972E5,2.079E5,1.00,1.06,1.56,1.68,1.44,1.17,3.08,3.25,6.593E4,1.039E5,8.347E4,2.026E5,1.00,1.58,1.27,3.07,40,2,2,TMT10plex,14128,ATP synthase subunit H  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP14 PE=1 SV=1
1186,44688,P53730|ALG12_YEAST,14.93,66.79,1.48E5,1.361E5,1.943E5,2.076E5,1.526E5,1.542E5,1.64E5,1.628E5,1.00,0.92,1.31,1.40,1.03,1.04,1.11,1.10,1.42E5,2.01E5,1.534E5,1.634E5,1.00,1.41,1.08,1.15,3,2,2,TMT10plex,62673,Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1 6-mannosyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALG12 PE=1 SV=1
1022,6553,Q03705|CG121_YEAST,7.06,66.73,9.615E4,1.012E5,1.331E5,1.178E5,1.078E5,1.147E5,1.044E5,9.73E4,1.00,1.05,1.38,1.23,1.12,1.19,1.09,1.01,9.866E4,1.254E5,1.112E5,1.009E5,1.00,1.27,1.13,1.02,12,2,2,TMT10plex,20662,EKC/KEOPS complex subunit CGI121 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CGI121 PE=1 SV=1
875,4946,P07347|ARD1_YEAST,9.54,66.64,3.582E5,3.23E5,4.75E5,4.597E5,4.014E5,4.354E5,4.041E5,4.349E5,1.00,0.90,1.33,1.28,1.12,1.22,1.13,1.21,3.406E5,4.673E5,4.184E5,4.195E5,1.00,1.37,1.23,1.23,6,2,2,TMT10plex,27603,N-terminal acetyltransferase A complex catalytic subunit ARD1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARD1 PE=1 SV=2
1091,2600,Q12179|YP245_YEAST,6.64,65.96,6.704E4,7.068E4,7.014E4,8.188E4,7.76E4,8.108E4,6.608E4,7.486E4,1.00,1.05,1.05,1.22,1.16,1.21,0.99,1.12,6.886E4,7.601E4,7.934E4,7.047E4,1.00,1.10,1.15,1.02,7,2,2,TMT10plex,52257,Uncharacterized protein YPL245W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPL245W PE=1 SV=1
910,921,Q06506|RRP9_YEAST,17.39,65.62,2.425E5,2.425E5,3.434E5,3.578E5,3.443E5,3.239E5,2.938E5,2.847E5,1.00,1.00,1.42,1.48,1.42,1.34,1.21,1.17,2.425E5,3.506E5,3.341E5,2.893E5,1.00,1.45,1.38,1.19,3,2,2,TMT10plex,65054,Ribosomal RNA-processing protein 9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRP9 PE=1 SV=1
791,1335,P38624|PSB1_YEAST,15.36,65.56,1.067E5,8.022E4,2.065E5,2.004E5,1.591E5,1.58E5,1.67E5,1.99E5,1.00,0.75,1.94,1.88,1.49,1.48,1.57,1.87,9.344E4,2.034E5,1.585E5,1.83E5,1.00,2.18,1.70,1.96,9,2,2,TMT10plex,23548,Proteasome subunit beta type-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE3 PE=1 SV=2
1175,2006,P36047|SDS22_YEAST,8.96,65.51,1.364E5,1.21E5,1.752E5,1.544E5,1.489E5,1.301E5,2.001E5,1.809E5,1.00,0.89,1.29,1.13,1.09,0.95,1.47,1.33,1.287E5,1.648E5,1.395E5,1.905E5,1.00,1.28,1.08,1.48,5,2,2,TMT10plex,38887,Protein phosphatase 1 regulatory subunit SDS22 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SDS22 PE=1 SV=1
1026,4874,P53172|SDS23_YEAST,3.31,65.31,2.585E4,2.536E4,2.3E4,2E4,2.434E4,2.656E4,3.027E4,2.543E4,1.00,0.98,0.89,0.77,0.94,1.03,1.17,0.98,2.794E4,2.15E4,2.546E4,3.051E4,1.00,0.77,0.91,1.09,6,2,2,TMT10plex; Deamidation (NQ),58098,Protein SDS23 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SDS23 PE=1 SV=2
790,7498,Q6Q560|ISD11_YEAST,12.31,65.19,3.722E5,3.165E5,4.799E5,4.736E5,4.235E5,4.841E5,3.801E5,3.957E5,1.00,0.85,1.29,1.27,1.14,1.30,1.02,1.06,3.443E5,4.767E5,4.538E5,3.879E5,1.00,1.38,1.32,1.13,19,2,2,TMT10plex,11266,Protein ISD11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ISD11 PE=1 SV=1
1092,2604,P53920|NM111_YEAST,16.86,65.05,2.066E5,2.061E5,2.722E5,2.65E5,2.238E5,2.288E5,2.232E5,2.462E5,1.00,1.00,1.32,1.28,1.08,1.11,1.08,1.19,2.063E5,2.686E5,2.263E5,2.347E5,1.00,1.30,1.10,1.14,2,2,2,TMT10plex,110881,Pro-apoptotic serine protease NMA111 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NMA111 PE=1 SV=1
762,2880,P48231|TCB2_YEAST,12.62,64.99,2.428E5,2.13E5,2.977E5,3.111E5,2.904E5,2.784E5,2.509E5,2.472E5,1.00,0.88,1.23,1.28,1.20,1.15,1.03,1.02,2.279E5,3.044E5,2.844E5,2.49E5,1.00,1.34,1.25,1.09,3,4,3,TMT10plex,132509,Tricalbin-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TCB2 PE=1 SV=1
1176,8934,P41734|IAH1_YEAST,5.45,64.91,9.36E4,8.295E4,1.144E5,1.001E5,1.173E5,1.086E5,9.412E4,1.088E5,1.00,0.89,1.22,1.07,1.25,1.16,1.01,1.16,8.828E4,1.073E5,1.129E5,1.015E5,1.00,1.21,1.28,1.15,8,2,2,TMT10plex,27346,Isoamyl acetate-hydrolyzing esterase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IAH1 PE=1 SV=1
731,2041,P81450|ATP18_YEAST,20.47,64.85,4.612E5,4.63E5,6.476E5,6.306E5,5.887E5,6.378E5,1.024E6,1.097E6,1.00,1.00,1.40,1.37,1.28,1.38,2.22,2.38,4.621E5,6.391E5,6.132E5,1.06E6,1.00,1.38,1.33,2.29,25,3,3,TMT10plex,6688,ATP synthase subunit J  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP18 PE=1 SV=1
1194,6865,P20434|RPAB1_YEAST,3.70,64.61,8.469E4,7.447E4,8.48E4,9.064E4,6.93E4,8.427E4,7.607E4,8.071E4,1.00,0.88,1.00,1.07,0.82,0.99,0.90,0.95,7.958E4,8.772E4,7.678E4,7.839E4,1.00,1.10,0.96,0.99,14,2,2,TMT10plex; Oxidation (M),25079,DNA-directed RNA polymerases I  II  and III subunit RPABC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPB5 PE=1 SV=1
1050,27609,P40517|YRB2_YEAST,18.11,64.46,1.595E5,1.486E5,2.099E5,2.043E5,1.966E5,2.091E5,2.518E5,2.554E5,1.00,0.93,1.32,1.28,1.23,1.31,1.58,1.60,1.54E5,2.071E5,2.028E5,2.536E5,1.00,1.34,1.32,1.65,5,2,2,TMT10plex,36054,Ran-specific GTPase-activating protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YRB2 PE=1 SV=1
1017,669,P47018|MTC1_YEAST,11.00,64.39,6.146E4,6.414E4,1.061E5,8.712E4,8.185E4,9.067E4,8.364E4,7.634E4,1.00,1.04,1.73,1.42,1.33,1.48,1.36,1.24,6.28E4,9.66E4,8.626E4,7.999E4,1.00,1.54,1.37,1.27,6,2,2,TMT10plex,53477,Maintenance of telomere capping protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MTC1 PE=1 SV=1
876,497,Q99287|SEY1_YEAST,18.86,64.24,8.37E4,8.202E4,1.3E5,1.24E5,1.215E5,1.12E5,1.215E5,1.151E5,1.00,0.98,1.55,1.48,1.45,1.34,1.45,1.38,8.286E4,1.27E5,1.167E5,1.183E5,1.00,1.53,1.41,1.43,3,2,2,TMT10plex,89433,Protein SEY1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEY1 PE=1 SV=1
